# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       8.446967938693e+04       1.045449538845e-07       5.433001727342e+00       1.570067115850e+04       1.418438212552e+04       1.679207771083e-01       1.198164394827e+09       3.130550921332e+00       1.400886727347e+08       1.486094105961e+06       8.027322404494e+06       3.487799415444e-08       9.690898558223e+07       2.465110748274e+08       2.465110748274e+08       7.899921943897e+07      -5.873473613290e+07       2.447102699047e-04       9.881485684761e-02 
       8.388245554181e+04       1.060041818438e-07       5.470662203747e+00       1.548522522013e+04       1.418434446504e+04       1.690958529716e-01       1.189831828323e+09       3.152207924355e+00       1.362336281514e+08       1.455315947426e+06       7.861070347782e+06       3.487799415444e-08       9.424218567154e+07       2.397922001182e+08       2.397922001182e+08       7.682527127432e+07      -5.672902340974e+07       2.448792927981e-04       9.913833984918e-02 
       8.329931370029e+04       1.074837120432e-07       5.508581199463e+00       1.527274943122e+04       1.418430654605e+04       1.702791492128e-01       1.181557184907e+09       3.174012986754e+00       1.324846673360e+08       1.425175214857e+06       7.698261426820e+06       3.487799415444e-08       9.164877121112e+07       2.332568751888e+08       2.332568751888e+08       7.471114618237e+07      -5.479185201956e+07       2.450489873315e-04       9.946396596478e-02 
       8.272022548705e+04       1.089838255943e-07       5.546760454517e+00       1.506320274465e+04       1.418426836679e+04       1.714707233032e-01       1.173340061938e+09       3.195967096640e+00       1.288388710929e+08       1.395658707144e+06       7.538824334164e+06       3.487799415444e-08       8.912672279236e+07       2.269000769266e+08       2.269000769266e+08       7.265519796175e+07      -5.292087833114e+07       2.452193584163e-04       9.979174686405e-02 
       8.214516272400e+04       1.105048074728e-07       5.585201720178e+00       1.485654468130e+04       1.418422992553e+04       1.726706331151e-01       1.165180059577e+09       3.218071248387e+00       1.252934005559e+08       1.366753496568e+06       7.382689239135e+06       3.487799415444e-08       8.667407657587e+07       2.207169198674e+08       2.207169198674e+08       7.065582571058e+07      -5.111383888692e+07       2.453904109994e-04       1.001216942578e-01 
       8.157409742893e+04       1.120469465720e-07       5.623906759029e+00       1.465273532212e+04       1.418419122049e+04       1.738789369249e-01       1.157076780762e+09       3.240326442674e+00       1.218454949773e+08       1.338446923143e+06       7.229787757233e+06       3.487799415444e-08       8.428892276238e+07       2.147026524201e+08       2.147026524201e+08       6.871147257990e+07      -4.936854765922e+07       2.455621500639e-04       1.004538198975e-01 
       8.100700181415e+04       1.136105357554e-07       5.662877345028e+00       1.445173530043e+04       1.418415224990e+04       1.750956934161e-01       1.149029831192e+09       3.262733686519e+00       1.184924695789e+08       1.310726589068e+06       7.080052920191e+06       3.487799415444e-08       8.196940410570e+07       2.088526531938e+08       2.088526531938e+08       6.682062456152e+07      -4.768289340049e+07       2.457345806291e-04       1.007881355758e-01 
       8.044384828514e+04       1.151958719110e-07       5.702115263583e+00       1.425350579426e+04       1.418411301199e+04       1.763209616818e-01       1.141038819308e+09       3.285293993312e+00       1.152317134606e+08       1.283580353297e+06       6.933419146643e+06       3.487799415444e-08       7.971371446657e+07       2.031624274271e+08       2.031624274271e+08       6.498180930907e+07      -4.605483708419e+07       2.459077077508e-04       1.011246531254e-01 
       7.988460943918e+04       1.168032560057e-07       5.741622311612e+00       1.405800851880e+04       1.418407350494e+04       1.775548012278e-01       1.133103356272e+09       3.308008382852e+00       1.120606875686e+08       1.256996326224e+06       6.789822213402e+06       3.487799415444e-08       7.752009740635e+07       1.976276035145e+08       1.976276035145e+08       6.319359499164e+07      -4.448240943331e+07       2.460815365215e-04       1.014633844196e-01 
       7.932925806406e+04       1.184329931411e-07       5.781400297614e+00       1.386520571894e+04       1.418403372695e+04       1.787972719753e-01       1.125223055948e+09       3.330877881384e+00       1.089769227172e+08       1.230962864475e+06       6.649199227334e+06       3.487799415444e-08       7.538684481938e+07       1.922439296284e+08       1.922439296284e+08       6.145458917887e+07      -4.296370853350e+07       2.462560720708e-04       1.018043413718e-01 
       7.877776713669e+04       1.200853926094e-07       5.821451041737e+00       1.367506016199e+04       1.418399367621e+04       1.800484342640e-01       1.117397534886e+09       3.353903521634e+00       1.059780176673e+08       1.205468565810e+06       6.511488597809e+06       3.487799415444e-08       7.331229560300e+07       1.870072704339e+08       1.870072704339e+08       5.976343775677e+07      -4.149689752788e+07       2.464313195653e-04       1.021475359353e-01 
       7.823010982188e+04       1.217607679505e-07       5.861776375841e+00       1.348753513040e+04       1.418395335087e+04       1.813083488547e-01       1.109626412301e+09       3.377086342847e+00       1.030616372558e+08       1.180502264124e+06       6.376630009731e+06       3.487799415444e-08       7.129483436412e+07       1.819136038938e+08       1.819136038938e+08       5.811882387332e+07      -4.008020239078e+07       2.466072842097e-04       1.024929801031e-01 
       7.768625947095e+04       1.234594370096e-07       5.902378143583e+00       1.330259441467e+04       1.418391274911e+04       1.825770769325e-01       1.101909310053e+09       3.400427390820e+00       1.002255105780e+08       1.156053024563e+06       6.244564397122e+06       3.487799415444e-08       6.933289016145e+07       1.769590181611e+08       1.769590181611e+08       5.651946691315e+07      -3.871190977769e+07       2.467839712459e-04       1.028406859077e-01 
       7.714618962047e+04       1.251817219956e-07       5.943258200461e+00       1.312020230626e+04       1.418387186905e+04       1.838546801099e-01       1.094245852634e+09       3.423927717939e+00       9.746742921890e+07       1.132110138732e+06       6.115233917248e+06       3.487799415444e-08       6.742493528225e+07       1.721397085571e+08       1.721397085571e+08       5.496412150039e+07      -3.739036494879e+07       2.469613859545e-04       1.031906654209e-01 
       7.660987399096e+04       1.269279495405e-07       5.984418413904e+00       1.294032359070e+04       1.418383070883e+04       1.851412204292e-01       1.086635667144e+09       3.447588383221e+00       9.478524553397e+07       1.108663120004e+06       5.988581925292e+06       3.487799415444e-08       6.556948405284e+07       1.674519746321e+08       1.674519746321e+08       5.345157652894e+07      -3.611396976358e+07       2.471395336540e-04       1.035429307533e-01 
       7.607728648563e+04       1.286984507592e-07       6.025860663332e+00       1.276292354075e+04       1.418378926659e+04       1.864367603661e-01       1.079078383275e+09       3.471410452343e+00       9.217687097678e+07       1.085701698929e+06       5.864552949541e+06       3.487799415444e-08       6.376509168177e+07       1.628922173070e+08       1.628922173070e+08       5.198065421952e+07      -3.488118074411e+07       2.473184197018e-04       1.038974940545e-01 
       7.554840118909e+04       1.304935613106e-07       6.067586840230e+00       1.258796790961e+04       1.418374754041e+04       1.877413628324e-01       1.071573633295e+09       3.495394997682e+00       8.964027447276e+07       1.063215818737e+06       5.743092667096e+06       3.487799415444e-08       6.201035313484e+07       1.584569360934e+08       1.584569360934e+08       5.055020920253e+07      -3.369050720458e+07       2.474980494941e-04       1.042543675126e-01 
       7.502319236610e+04       1.323136214590e-07       6.109598848214e+00       1.241542292433e+04       1.418370552840e+04       1.890550911789e-01       1.064121052027e+09       3.519543098355e+00       8.717348083776e+07       1.041195630931e+06       5.624147880076e+06       3.487799415444e-08       6.030390204110e+07       1.541427263899e+08       1.541427263899e+08       4.915912762629e+07      -3.254050944490e+07       2.476784284665e-04       1.046135633539e-01 
       7.450163446033e+04       1.341589761366e-07       6.151898603106e+00       1.224525527918e+04       1.418366322865e+04       1.903780091991e-01       1.056720276832e+09       3.543855840250e+00       8.477456924006e+07       1.019631490976e+06       5.507666492321e+06       3.487799415444e-08       5.864440962893e+07       1.499462768523e+08       1.499462768523e+08       4.780632628966e+07      -3.142979700609e+07       2.478595620939e-04       1.049750938427e-01 
       7.398370209306e+04       1.360299750070e-07       6.194488032997e+00       1.207743212926e+04       1.418362063922e+04       1.917101811314e-01       1.049370947593e+09       3.568334316071e+00       8.244167170475e+07       9.985139540729e+05       5.393597486576e+06       3.487799415444e-08       5.703058369139e+07       1.458643668368e+08       1.458643668368e+08       4.649075179871e+07      -3.035702698543e+07       2.480414558910e-04       1.053389712812e-01 
       7.346937006203e+04       1.379269725290e-07       6.237369078332e+00       1.191192108404e+04       1.418357775817e+04       1.930516716629e-01       1.042072706696e+09       3.592979625368e+00       8.017297165923e+07       9.778337710239e+05       5.281890902146e+06       3.487799415444e-08       5.546116758009e+07       1.418938639125e+08       1.418938639125e+08       4.521137974644e+07      -2.932090240926e+07       2.482241154126e-04       1.057052080089e-01 
       7.295861334016e+04       1.398503280220e-07       6.280543691964e+00       1.174869020115e+04       1.418353458356e+04       1.944025459322e-01       1.034825199013e+09       3.617792874577e+00       7.796670251877e+07       9.575818841810e+05       5.172497813017e+06       3.487799415444e-08       5.393493922664e+07       1.380317214426e+08       1.380317214426e+08       4.396721391514e+07      -2.832017066145e+07       2.484075462539e-04       1.060738164024e-01 
       7.245140707431e+04       1.418004057315e-07       6.324013839243e+00       1.158770798010e+04       1.418349111341e+04       1.957628695326e-01       1.027628071884e+09       3.642775177060e+00       7.582114631094e+07       9.377494234788e+05       5.065370306427e+06       3.487799415444e-08       5.245071019119e+07       1.342749762320e+08       1.342749762320e+08       4.275728550071e+07      -2.735362196570e+07       2.485917540507e-04       1.064448088755e-01 
       7.194772658415e+04       1.437775748959e-07       6.367781498077e+00       1.142894335621e+04       1.418344734575e+04       1.971327085152e-01       1.020480975100e+09       3.667927653140e+00       7.373463233794e+07       9.183277025501e+05       4.960461461879e+06       3.487799415444e-08       5.100732473697e+07       1.306207462393e+08       1.306207462393e+08       4.158065235831e+07      -2.642008791977e+07       2.487767444797e-04       1.068181978783e-01 
